transaction_id,customer_id,kyc_verified,account_age_days,transaction_amount,channel,timestamp,is_fraud,kyc_verified_flag,hour,weekday
TXN_204481,CUST_383,No,1867,4844.0,Mobile,2025-08-06 08:23:05,1,0,8,2
TXN_201531,CUST_313,Yes,2287,12430.0,Web,2025-08-20 08:18:24,0,1,8,2
TXN_203384,CUST_353,Yes,2486,11424.0,Pos,2025-08-08 22:02:16,0,1,22,4
TXN_201458,CUST_269,Yes,2692,6142.0,Mobile,2025-08-17 15:50:35,0,1,15,6
TXN_200479,CUST_158,No,2254,3147.0,Mobile,2025-08-25 01:23:32,0,0,1,0
TXN_200630,CUST_418,No,1878,11174.0,Mobile,2025-08-10 21:19:03,1,0,21,6
TXN_202522,CUST_327,Yes,1679,282547.0,Mobile,2025-08-13 09:13:52,0,1,9,2
TXN_202462,CUST_533,Yes,1527,20321.0,Atm,2025-08-02 15:25:56,0,1,15,5
TXN_200650,CUST_244,No,2572,25915.0,Mobile,2025-08-21 22:31:46,0,0,22,3
TXN_202589,CUST_621,Yes,1402,8534.0,Web,2025-08-08 06:49:57,0,1,6,4
TXN_200601,CUST_157,Yes,565,12415.0,Mobile,2025-08-16 08:22:39,0,1,8,5
TXN_200713,CUST_458,Yes,2734,32029.0,Atm,2025-08-10 02:34:02,0,1,2,6
TXN_202475,CUST_433,Yes,1703,4235.0,Mobile,2025-08-15 16:05:31,0,1,16,4
TXN_201418,CUST_335,Yes,574,7440.0,Mobile,2025-08-14 11:24:31,0,1,11,3
TXN_204179,CUST_744,Yes,786,3994.0,Mobile,2025-08-12 18:17:42,0,1,18,1
TXN_200904,CUST_448,Yes,2410,5588.0,Web,2025-08-01 08:52:24,0,1,8,4
TXN_203752,CUST_767,Yes,2069,11385.0,Web,2025-08-20 20:36:32,0,1,20,2
TXN_202026,CUST_456,Yes,1217,11370.0,Mobile,2025-08-21 12:30:04,0,1,12,3
TXN_201775,CUST_402,Yes,1067,3609.0,Web,2025-08-09 14:20:33,0,1,14,5
TXN_203693,CUST_265,Yes,1009,5423.0,Pos,2025-08-21 23:40:17,0,1,23,3
TXN_200541,CUST_142,Yes,211,5268.0,Mobile,2025-08-15 22:07:16,0,1,22,4
TXN_201986,CUST_774,Yes,2905,16420.0,Web,2025-08-06 20:19:10,0,1,20,2
TXN_200155,CUST_327,Yes,861,6685.0,Atm,2025-08-02 12:04:53,0,1,12,5
TXN_204681,CUST_766,Yes,2216,5005.0,Atm,2025-08-12 22:06:27,0,1,22,1
TXN_203837,CUST_391,No,1164,9459.0,Web,2025-08-23 12:29:04,0,0,12,5
TXN_204993,CUST_550,No,2443,7355.0,Web,2025-08-17 05:00:01,0,0,5,6
TXN_203593,CUST_122,Yes,2295,2389.0,Atm,2025-08-15 02:59:35,0,1,2,4
TXN_201713,CUST_620,No,664,6946.0,Web,2025-08-11 18:21:44,0,0,18,0
TXN_202530,CUST_671,Yes,2190,10602.0,Web,2025-08-15 05:42:28,0,1,5,4
TXN_202396,CUST_324,Yes,1021,96010.0,Web,2025-08-19 17:05:16,0,1,17,1
TXN_202353,CUST_242,Yes,1646,34184.0,Mobile,2025-08-10 21:41:07,0,1,21,6
TXN_201586,CUST_108,Yes,362,9754.0,Mobile,2025-08-19 16:56:34,0,1,16,1
TXN_200371,CUST_611,Yes,1278,5826.0,Mobile,2025-08-20 23:27:05,0,1,23,2
TXN_202592,CUST_368,Yes,2905,10232.0,Atm,2025-08-19 02:51:28,0,1,2,1
TXN_203009,CUST_448,Yes,2412,12903.0,Web,2025-08-05 10:45:32,0,1,10,1
TXN_201464,CUST_132,Yes,562,9416.0,Mobile,2025-08-12 00:48:31,0,1,0,1
TXN_200920,CUST_412,Yes,997,15619.0,Web,2025-08-14 20:27:35,0,1,20,3
TXN_200016,CUST_777,Yes,2515,44628.0,Web,2025-08-05 04:51:42,0,1,4,1
TXN_201557,CUST_598,Yes,1946,22775.0,Mobile,2025-08-14 02:48:39,0,1,2,3
TXN_203235,CUST_164,Yes,687,2664.0,Atm,2025-08-20 06:10:07,0,1,6,2
TXN_200138,CUST_227,Yes,224,14821.0,Mobile,2025-08-15 03:31:53,0,1,3,4
TXN_201750,CUST_234,Yes,2396,108192.0,Pos,2025-08-05 19:15:54,0,1,19,1
TXN_201467,CUST_648,Yes,2953,3971.0,Mobile,2025-08-23 20:16:16,0,1,20,5
TXN_203682,CUST_159,Yes,2456,1486.0,Web,2025-08-07 14:07:14,0,1,14,3
TXN_201063,CUST_305,No,2478,213445.0,Atm,2025-08-01 02:12:45,1,0,2,4
TXN_200638,CUST_567,No,1449,9665.0,Web,2025-08-04 16:56:45,0,0,16,0
TXN_203238,CUST_274,Yes,1737,163010.0,Mobile,2025-08-01 15:29:27,0,1,15,4
TXN_201814,CUST_667,Yes,44,120452.0,Mobile,2025-08-05 15:16:45,1,1,15,1
TXN_202431,CUST_721,No,2322,4813.0,Mobile,2025-08-18 13:58:16,0,0,13,0
TXN_201014,CUST_635,Yes,2600,2559.0,Mobile,2025-08-14 01:15:42,0,1,1,3
TXN_200454,CUST_660,Yes,670,17858.0,Mobile,2025-08-09 21:18:39,0,1,21,5
TXN_204309,CUST_771,Yes,2077,5210.0,Mobile,2025-08-03 06:15:47,0,1,6,6
TXN_203631,CUST_297,Yes,2929,9352.0,Mobile,2025-08-15 19:08:39,0,1,19,4
TXN_203797,CUST_250,No,1004,5872.0,Atm,2025-08-15 14:04:52,0,0,14,4
TXN_202068,CUST_265,Yes,2884,7517.0,Pos,2025-08-02 05:51:20,0,1,5,5
TXN_204094,CUST_718,No,1142,15078.0,Mobile,2025-08-17 13:12:49,1,0,13,6
TXN_204609,CUST_276,No,913,118658.0,Atm,2025-08-02 20:00:14,0,0,20,5
TXN_200484,CUST_789,Yes,1298,4289.0,Mobile,2025-08-03 21:10:56,0,1,21,6
TXN_202634,CUST_121,Yes,1654,9441.0,Mobile,2025-08-01 02:49:01,0,1,2,4
TXN_204097,CUST_742,No,1450,10235.0,Mobile,2025-08-12 15:14:24,0,0,15,1
TXN_200042,CUST_324,Yes,711,4916.0,Mobile,2025-08-14 18:02:50,0,1,18,3
TXN_200299,CUST_622,No,2938,8979.0,Mobile,2025-08-01 16:48:54,0,0,16,4
TXN_201918,CUST_336,Yes,859,217267.0,Pos,2025-08-21 01:27:43,1,1,1,3
TXN_204960,CUST_235,Yes,859,4670.0,Mobile,2025-08-13 14:22:20,0,1,14,2
TXN_201183,CUST_235,Yes,1283,14810.0,Mobile,2025-08-03 11:42:19,0,1,11,6
TXN_204259,CUST_115,Yes,556,7755.0,Mobile,2025-08-23 17:09:53,0,1,17,5
TXN_200663,CUST_751,Yes,421,297344.0,Web,2025-08-21 11:59:09,0,1,11,3
TXN_203205,CUST_450,Yes,1551,254109.0,Web,2025-08-18 20:21:13,0,1,20,0
TXN_204137,CUST_626,Yes,872,39062.0,Web,2025-08-19 05:31:54,0,1,5,1
TXN_200284,CUST_736,Yes,2856,280221.0,Pos,2025-08-09 16:17:38,0,1,16,5
TXN_202313,CUST_491,Yes,2498,8396.0,Web,2025-08-07 02:13:58,0,1,2,3
TXN_203118,CUST_287,Yes,1570,4526.0,Mobile,2025-08-12 03:28:57,0,1,3,1
TXN_203788,CUST_552,Yes,1700,27015.0,Atm,2025-08-19 20:50:16,0,1,20,1
TXN_202967,CUST_751,No,673,3154.0,Mobile,2025-08-25 21:59:27,0,0,21,0
TXN_200587,CUST_193,Yes,735,9253.0,Atm,2025-08-06 23:55:10,0,1,23,2
TXN_201871,CUST_207,Yes,1882,21768.0,Pos,2025-08-02 09:25:16,0,1,9,5
TXN_200085,CUST_584,Yes,2175,6119.0,Web,2025-08-06 12:39:40,0,1,12,2
TXN_200466,CUST_652,Yes,2323,3517.0,Pos,2025-08-11 08:01:15,0,1,8,0
TXN_204403,CUST_471,Yes,991,180702.0,Mobile,2025-08-05 09:18:39,0,1,9,1
TXN_204937,CUST_292,No,2942,6258.0,Mobile,2025-08-09 17:32:03,0,0,17,5
TXN_202395,CUST_781,Yes,2973,14928.0,Pos,2025-08-13 03:27:09,0,1,3,2
TXN_200844,CUST_123,Yes,1706,12288.0,Pos,2025-08-02 07:28:11,0,1,7,5
TXN_204955,CUST_579,Yes,1727,7233.0,Web,2025-08-06 19:59:31,0,1,19,2
TXN_202675,CUST_444,Yes,2429,9889.0,Web,2025-08-09 22:06:41,0,1,22,5
TXN_202879,CUST_563,Yes,1901,15653.0,Mobile,2025-08-09 19:23:51,0,1,19,5
TXN_203119,CUST_115,Yes,1321,6609.0,Mobile,2025-08-11 09:29:19,0,1,9,0
TXN_204193,CUST_572,Yes,1556,5512.0,Pos,2025-08-04 15:08:43,0,1,15,0
TXN_200641,CUST_280,Yes,1006,9122.0,Mobile,2025-08-12 05:22:08,0,1,5,1
TXN_203908,CUST_247,Yes,74,2714.0,Mobile,2025-08-24 18:23:37,0,1,18,6
TXN_204932,CUST_134,Yes,587,10448.0,Mobile,2025-08-02 13:55:36,0,1,13,5
TXN_204454,CUST_171,Yes,547,8725.0,Mobile,2025-08-07 09:18:27,0,1,9,3
TXN_203525,CUST_727,Yes,188,9305.0,Mobile,2025-08-15 14:59:32,0,1,14,4
TXN_201040,CUST_630,Yes,1854,3082.0,Web,2025-08-20 06:26:33,0,1,6,2
TXN_203188,CUST_299,Yes,435,11930.0,Web,2025-08-19 04:27:13,0,1,4,1
TXN_204692,CUST_277,Yes,405,4471.0,Atm,2025-08-11 23:24:31,0,1,23,0
TXN_203759,CUST_589,Yes,1243,287176.0,Atm,2025-08-04 12:50:31,0,1,12,0
TXN_203463,CUST_104,Yes,2689,10605.0,Web,2025-08-06 15:41:51,0,1,15,2
TXN_200577,CUST_540,Yes,2996,9295.0,Mobile,2025-08-13 22:28:42,0,1,22,2
TXN_203409,CUST_764,Yes,1719,135698.0,Web,2025-08-23 15:06:57,0,1,15,5
TXN_200165,CUST_323,Yes,2130,16228.0,Web,2025-08-14 02:32:53,0,1,2,3
TXN_202514,CUST_369,Yes,1415,5783.0,Web,2025-08-04 16:56:00,0,1,16,0
TXN_203796,CUST_200,Yes,1387,6831.0,Mobile,2025-08-20 06:56:53,0,1,6,2
TXN_203971,CUST_299,No,303,36224.0,Atm,2025-08-07 04:18:00,0,0,4,3
TXN_201161,CUST_787,Yes,101,37645.0,Mobile,2025-08-13 05:31:37,0,1,5,2
TXN_202400,CUST_310,Yes,982,24908.0,Mobile,2025-08-11 17:36:01,0,1,17,0
TXN_203524,CUST_430,Yes,354,13717.0,Mobile,2025-08-05 06:38:53,0,1,6,1
TXN_203295,CUST_594,No,188,4599.0,Pos,2025-08-11 08:10:35,0,0,8,0
TXN_202235,CUST_213,Yes,15,1796.0,Web,2025-08-20 00:25:16,0,1,0,2
TXN_203113,CUST_546,Yes,2463,4522.0,Web,2025-08-18 12:43:45,0,1,12,0
TXN_201841,CUST_442,Yes,2440,6930.0,Mobile,2025-08-08 06:03:01,0,1,6,4
TXN_203955,CUST_415,Yes,1276,8222.0,Web,2025-08-16 21:30:56,0,1,21,5
TXN_201734,CUST_122,Yes,1606,16069.0,Mobile,2025-08-25 16:31:09,0,1,16,0
TXN_203537,CUST_320,Yes,909,50064.0,Web,2025-08-25 16:08:05,0,1,16,0
TXN_202199,CUST_322,Yes,316,5468.0,Pos,2025-08-04 12:50:21,0,1,12,0
TXN_200548,CUST_666,Yes,260,10681.0,Web,2025-08-22 14:26:18,0,1,14,4
TXN_203289,CUST_133,Yes,819,78345.0,Web,2025-08-18 08:12:03,0,1,8,0
TXN_202913,CUST_419,Yes,736,44489.0,Mobile,2025-08-12 16:13:42,0,1,16,1
TXN_203184,CUST_333,Yes,1779,6638.0,Web,2025-08-07 14:40:44,1,1,14,3
TXN_203773,CUST_752,Yes,1585,261628.0,Pos,2025-08-01 03:48:27,0,1,3,4
TXN_200916,CUST_348,No,1395,11109.0,Mobile,2025-08-05 10:14:11,0,0,10,1
TXN_200556,CUST_236,Yes,287,5448.0,Mobile,2025-08-04 21:20:02,0,1,21,0
TXN_200303,CUST_442,Yes,2868,10162.0,Mobile,2025-08-13 17:50:54,0,1,17,2
TXN_202385,CUST_731,No,1811,16975.0,Mobile,2025-08-10 14:13:07,0,0,14,6
TXN_201305,CUST_287,Yes,420,6073.0,Web,2025-08-09 00:49:41,0,1,0,5
TXN_201386,CUST_748,Yes,628,2660.0,Pos,2025-08-12 18:37:57,0,1,18,1
TXN_204677,CUST_344,Yes,1531,5078.0,Web,2025-08-16 09:19:33,0,1,9,5
TXN_200790,CUST_314,No,1274,8594.0,Atm,2025-08-22 19:28:33,0,0,19,4
TXN_203861,CUST_276,Yes,2440,10351.0,Web,2025-08-22 13:18:27,0,1,13,4
TXN_204151,CUST_283,Yes,1349,14228.0,Web,2025-08-18 08:55:01,0,1,8,0
TXN_201628,CUST_482,Yes,1876,6061.0,Web,2025-08-21 19:19:20,0,1,19,3
TXN_201987,CUST_623,Yes,2197,6881.0,Web,2025-08-09 09:00:51,0,1,9,5
TXN_201587,CUST_239,No,1401,6735.0,Web,2025-08-16 14:34:59,0,0,14,5
TXN_203832,CUST_626,No,2667,4782.0,Mobile,2025-08-04 23:23:26,0,0,23,0
TXN_202878,CUST_265,Yes,1329,9910.0,Mobile,2025-08-02 23:04:21,0,1,23,5
TXN_203816,CUST_467,Yes,1372,12313.0,Mobile,2025-08-18 11:35:35,0,1,11,0
TXN_204511,CUST_126,Yes,221,6042.0,Web,2025-08-07 23:22:13,0,1,23,3
TXN_200066,CUST_795,Yes,1184,16143.0,Atm,2025-08-20 10:34:52,0,1,10,2
TXN_203410,CUST_513,Yes,1131,13167.0,Mobile,2025-08-24 00:26:44,0,1,0,6
TXN_204703,CUST_130,Yes,221,2777.0,Mobile,2025-08-05 11:40:22,0,1,11,1
TXN_202613,CUST_516,Yes,2103,6145.0,Mobile,2025-08-20 08:40:34,0,1,8,2
TXN_203032,CUST_759,Yes,1587,3707.0,Mobile,2025-08-09 17:32:28,0,1,17,5
TXN_204231,CUST_221,Yes,455,10270.0,Web,2025-08-10 02:21:22,0,1,2,6
TXN_201976,CUST_136,Yes,915,6024.0,Mobile,2025-08-09 21:17:16,0,1,21,5
TXN_200503,CUST_211,Yes,215,3950.0,Mobile,2025-08-07 23:43:23,0,1,23,3
TXN_201493,CUST_762,Yes,1532,4845.0,Web,2025-08-09 10:17:49,0,1,10,5
TXN_203668,CUST_319,Yes,2400,6665.0,Mobile,2025-08-11 10:00:32,0,1,10,0
TXN_203952,CUST_343,No,152,25149.0,Mobile,2025-08-24 07:03:01,0,0,7,6
TXN_203067,CUST_712,Yes,2172,6450.0,Mobile,2025-08-22 22:20:39,0,1,22,4
TXN_201070,CUST_224,Yes,1043,4254.0,Pos,2025-08-16 09:48:13,0,1,9,5
TXN_204616,CUST_475,Yes,464,8104.0,Web,2025-08-04 08:45:38,0,1,8,0
TXN_201751,CUST_547,No,1845,18531.0,Mobile,2025-08-25 00:44:58,0,0,0,0
TXN_200358,CUST_622,Yes,2575,238050.0,Mobile,2025-08-05 22:23:17,1,1,22,1
TXN_200206,CUST_179,Yes,2257,249301.0,Web,2025-08-22 02:13:53,1,1,2,4
TXN_201017,CUST_316,No,2957,88681.0,Mobile,2025-08-22 22:15:54,1,0,22,4
TXN_204865,CUST_301,Yes,2130,9406.0,Mobile,2025-08-12 05:18:17,0,1,5,1
TXN_204640,CUST_123,Yes,1549,3630.0,Web,2025-08-12 07:17:48,0,1,7,1
TXN_202625,CUST_313,Yes,523,11450.0,Web,2025-08-09 09:13:50,0,1,9,5
TXN_201018,CUST_571,No,2000,8256.0,Pos,2025-08-17 18:48:09,0,0,18,6
TXN_201402,CUST_664,No,1883,4993.0,Mobile,2025-08-15 22:08:27,0,0,22,4
TXN_201377,CUST_350,No,947,4919.0,Web,2025-08-12 11:05:57,0,0,11,1
TXN_200379,CUST_475,Yes,2459,15178.0,Web,2025-08-16 21:04:11,0,1,21,5
TXN_204159,CUST_612,Yes,993,154927.0,Pos,2025-08-02 14:59:32,0,1,14,5
TXN_202540,CUST_550,Yes,1109,130057.0,Mobile,2025-08-16 03:51:59,1,1,3,5
TXN_204232,CUST_285,Yes,1464,14579.0,Mobile,2025-08-16 00:19:02,1,1,0,5
TXN_204027,CUST_598,Yes,207,6967.0,Pos,2025-08-21 11:45:02,0,1,11,3
TXN_204908,CUST_251,Yes,2630,6003.0,Web,2025-08-04 00:37:16,0,1,0,0
TXN_204130,CUST_576,Yes,2820,12258.0,Atm,2025-08-11 13:47:31,0,1,13,0
TXN_201425,CUST_424,Yes,893,8423.0,Pos,2025-08-03 09:39:12,0,1,9,6
TXN_204505,CUST_605,Yes,1898,3779.0,Pos,2025-08-01 07:11:59,0,1,7,4
TXN_200012,CUST_625,Yes,1957,125754.0,Web,2025-08-22 23:22:59,0,1,23,4
TXN_200389,CUST_495,Yes,1245,7410.0,Web,2025-08-16 06:49:07,0,1,6,5
TXN_203862,CUST_578,Yes,1071,6307.0,Web,2025-08-15 19:18:01,0,1,19,4
TXN_200006,CUST_288,Yes,2506,5896.0,Atm,2025-08-23 01:48:53,0,1,1,5
TXN_201152,CUST_499,Yes,2088,10995.0,Atm,2025-08-11 16:09:48,0,1,16,0
TXN_202813,CUST_128,Yes,972,7924.0,Web,2025-08-18 01:39:54,0,1,1,0
TXN_201503,CUST_225,Yes,2289,25928.0,Mobile,2025-08-11 18:19:24,0,1,18,0
TXN_202856,CUST_513,Yes,1110,5998.0,Pos,2025-08-17 16:15:40,0,1,16,6
TXN_203104,CUST_618,Yes,1540,9043.0,Mobile,2025-08-16 04:05:14,0,1,4,5
TXN_203730,CUST_562,Yes,1790,5617.0,Atm,2025-08-04 05:33:59,0,1,5,0
TXN_202712,CUST_131,No,2992,22666.0,Pos,2025-08-08 09:17:20,0,0,9,4
TXN_202307,CUST_152,Yes,324,12405.0,Atm,2025-08-25 14:33:43,0,1,14,0
TXN_200266,CUST_673,No,730,9313.0,Mobile,2025-08-25 11:58:43,0,0,11,0
TXN_203333,CUST_444,No,2640,6873.0,Mobile,2025-08-23 08:52:17,1,0,8,5
TXN_203033,CUST_535,No,2351,15910.0,Mobile,2025-08-08 19:54:53,0,0,19,4
TXN_202938,CUST_542,Yes,2477,11672.0,Web,2025-08-15 18:26:29,0,1,18,4
TXN_200228,CUST_223,Yes,2119,4489.0,Mobile,2025-08-20 22:41:07,0,1,22,2
TXN_204040,CUST_181,Yes,2538,6808.0,Mobile,2025-08-14 10:13:11,0,1,10,3
TXN_200627,CUST_780,Yes,419,117627.0,Mobile,2025-08-01 08:46:57,1,1,8,4
TXN_202096,CUST_567,Yes,1925,217920.0,Web,2025-08-01 17:42:21,0,1,17,4
TXN_202404,CUST_249,Yes,828,13453.0,Web,2025-08-10 12:52:29,0,1,12,6
TXN_201019,CUST_135,Yes,1274,8570.0,Pos,2025-08-11 15:54:33,0,1,15,0
TXN_201827,CUST_658,Yes,1307,3884.0,Pos,2025-08-15 22:59:03,0,1,22,4
TXN_202658,CUST_566,Yes,1708,11979.0,Web,2025-08-05 01:51:42,0,1,1,1
TXN_201698,CUST_380,Yes,1562,9080.0,Atm,2025-08-10 22:58:05,0,1,22,6
TXN_204991,CUST_540,Yes,1466,118442.0,Web,2025-08-08 00:54:25,0,1,0,4
TXN_204931,CUST_744,Yes,1821,9008.0,Atm,2025-08-20 17:34:00,0,1,17,2
TXN_201505,CUST_761,Yes,500,16561.0,Web,2025-08-18 22:24:29,0,1,22,0
TXN_201265,CUST_690,Yes,1880,16166.0,Web,2025-08-23 16:39:02,0,1,16,5
TXN_201881,CUST_566,Yes,1694,225560.0,Mobile,2025-08-13 10:49:22,0,1,10,2
TXN_200222,CUST_786,Yes,29,296549.0,Pos,2025-08-01 07:22:37,0,1,7,4
TXN_202693,CUST_596,No,360,8669.0,Web,2025-08-15 17:17:54,0,0,17,4
TXN_202397,CUST_465,Yes,2569,15503.0,Web,2025-08-25 04:44:03,0,1,4,0
TXN_200134,CUST_499,No,1330,7378.0,Pos,2025-08-15 23:04:27,1,0,23,4
TXN_203501,CUST_571,No,1083,5659.0,Web,2025-08-13 16:13:08,0,0,16,2
TXN_201770,CUST_530,Yes,325,4394.0,Atm,2025-08-18 01:05:49,0,1,1,0
TXN_202773,CUST_756,Yes,202,4120.0,Mobile,2025-08-19 12:38:51,0,1,12,1
TXN_202843,CUST_116,Yes,947,7826.0,Mobile,2025-08-04 12:22:56,0,1,12,0
TXN_201201,CUST_547,No,1788,126700.0,Pos,2025-08-14 13:28:13,0,0,13,3
TXN_201302,CUST_484,Yes,2344,7657.0,Web,2025-08-19 00:32:26,0,1,0,1
TXN_204944,CUST_672,Yes,2383,273227.0,Pos,2025-08-13 07:25:33,0,1,7,2
TXN_200212,CUST_541,Yes,2198,5534.0,Web,2025-08-08 12:07:32,0,1,12,4
TXN_202167,CUST_124,Yes,2380,24058.0,Web,2025-08-07 17:17:44,0,1,17,3
TXN_201760,CUST_250,Yes,585,10728.0,Pos,2025-08-20 03:13:18,0,1,3,2
TXN_200458,CUST_177,Yes,1915,11524.0,Mobile,2025-08-11 17:11:07,1,1,17,0
TXN_201069,CUST_282,Yes,1662,7695.0,Mobile,2025-08-02 02:42:20,0,1,2,5
TXN_201916,CUST_486,Yes,2973,3001.0,Mobile,2025-08-19 19:19:30,0,1,19,1
TXN_204362,CUST_111,Yes,2968,136494.0,Web,2025-08-25 15:18:45,0,1,15,0
TXN_203242,CUST_358,Yes,358,8536.0,Web,2025-08-05 00:19:24,0,1,0,1
TXN_204104,CUST_382,No,491,8291.0,Web,2025-08-17 14:14:57,0,0,14,6
TXN_200742,CUST_421,Yes,1849,5206.0,Web,2025-08-12 19:54:00,0,1,19,1
TXN_200198,CUST_609,Yes,2245,262690.0,Mobile,2025-08-05 13:36:16,0,1,13,1
TXN_200281,CUST_491,Yes,2175,294174.0,Pos,2025-08-18 06:59:17,0,1,6,0
TXN_201099,CUST_596,Yes,2918,12904.0,Mobile,2025-08-10 04:56:39,0,1,4,6
TXN_202908,CUST_205,Yes,2781,1304.0,Web,2025-08-03 17:53:53,0,1,17,6
TXN_203302,CUST_693,Yes,1156,11080.0,Web,2025-08-02 22:44:57,0,1,22,5
TXN_200188,CUST_544,Yes,992,16410.0,Web,2025-08-23 05:32:32,0,1,5,5
TXN_200768,CUST_785,Yes,1259,24182.0,Mobile,2025-08-24 06:48:40,0,1,6,6
TXN_201840,CUST_784,Yes,2354,6041.0,Web,2025-08-11 07:47:01,0,1,7,0
TXN_204033,CUST_233,Yes,1965,6900.0,Pos,2025-08-20 10:40:41,0,1,10,2
TXN_202875,CUST_259,No,2089,4587.0,Pos,2025-08-23 21:11:07,1,0,21,5
TXN_203599,CUST_397,Yes,496,21234.0,Mobile,2025-08-25 09:52:03,0,1,9,0
TXN_203267,CUST_633,No,920,20893.0,Pos,2025-08-13 09:41:31,0,0,9,2
TXN_200152,CUST_382,Yes,2707,15175.0,Mobile,2025-08-06 19:55:40,0,1,19,2
TXN_200391,CUST_116,Yes,808,4197.0,Web,2025-08-04 09:45:32,0,1,9,0
TXN_204685,CUST_771,Yes,1098,9846.0,Web,2025-08-08 21:14:52,0,1,21,4
TXN_203234,CUST_253,Yes,2604,23683.0,Web,2025-08-07 00:21:32,0,1,0,3
TXN_202648,CUST_321,Yes,205,128197.0,Web,2025-08-01 14:45:47,0,1,14,4
TXN_202295,CUST_678,Yes,1537,4473.0,Web,2025-08-14 08:26:55,0,1,8,3
TXN_202978,CUST_570,No,119,20845.0,Mobile,2025-08-05 09:59:34,0,0,9,1
TXN_204188,CUST_254,Yes,1248,6331.0,Mobile,2025-08-22 20:16:29,0,1,20,4
TXN_200757,CUST_648,No,2219,10902.0,Pos,2025-08-19 13:31:20,0,0,13,1
TXN_203747,CUST_390,Yes,1452,5206.0,Web,2025-08-05 22:16:07,0,1,22,1
TXN_201089,CUST_490,Yes,1130,6576.0,Pos,2025-08-24 02:26:55,0,1,2,6
TXN_202679,CUST_515,No,1626,7583.0,Web,2025-08-25 20:02:15,0,0,20,0
TXN_204308,CUST_714,Yes,1061,7365.0,Web,2025-08-06 23:58:29,0,1,23,2
TXN_201648,CUST_665,Yes,2632,5022.0,Pos,2025-08-20 01:37:30,0,1,1,2
TXN_204482,CUST_181,Yes,82,7068.0,Mobile,2025-08-25 03:44:52,0,1,3,0
TXN_203542,CUST_593,Yes,405,194087.0,Web,2025-08-24 05:00:42,0,1,5,6
TXN_202219,CUST_514,Yes,2703,286033.0,Web,2025-08-21 23:33:58,0,1,23,3
TXN_202144,CUST_680,Yes,1874,3970.0,Web,2025-08-24 10:44:33,0,1,10,6
TXN_204619,CUST_216,Yes,344,36269.0,Atm,2025-08-18 16:53:36,0,1,16,0
TXN_200611,CUST_188,Yes,1719,2101.0,Web,2025-08-20 21:29:32,0,1,21,2
TXN_201992,CUST_751,Yes,2682,8237.0,Pos,2025-08-14 11:11:34,0,1,11,3
TXN_201012,CUST_437,Yes,1221,12552.0,Mobile,2025-08-07 16:51:53,0,1,16,3
TXN_200315,CUST_219,Yes,632,8315.0,Mobile,2025-08-25 12:10:08,0,1,12,0
TXN_202561,CUST_158,Yes,1805,16903.0,Mobile,2025-08-17 09:29:30,0,1,9,6
TXN_200706,CUST_764,Yes,2877,14609.0,Web,2025-08-03 15:14:54,0,1,15,6
TXN_200816,CUST_458,No,1298,139015.0,Mobile,2025-08-01 03:07:20,0,0,3,4
TXN_202795,CUST_780,Yes,537,180718.0,Web,2025-08-20 11:53:05,0,1,11,2
TXN_204885,CUST_184,Yes,2874,6926.0,Web,2025-08-17 07:02:36,0,1,7,6
TXN_203363,CUST_557,Yes,313,7359.0,Web,2025-08-07 14:31:17,0,1,14,3
TXN_203739,CUST_175,Yes,2080,3985.0,Pos,2025-08-06 16:03:17,0,1,16,2
TXN_201961,CUST_342,Yes,1162,3469.0,Web,2025-08-25 09:23:04,0,1,9,0
TXN_204213,CUST_701,No,554,1931.0,Web,2025-08-23 01:08:12,0,0,1,5
TXN_201049,CUST_240,No,1742,8312.0,Mobile,2025-08-06 20:39:10,0,0,20,2
TXN_200149,CUST_440,Yes,1368,17004.0,Mobile,2025-08-19 18:02:14,0,1,18,1
TXN_202319,CUST_213,No,2694,3610.0,Pos,2025-08-21 12:57:26,0,0,12,3
TXN_202402,CUST_230,No,1374,4298.0,Web,2025-08-17 12:52:35,0,0,12,6
TXN_202768,CUST_315,Yes,1500,5914.0,Web,2025-08-09 07:56:36,0,1,7,5
TXN_203138,CUST_768,Yes,2524,187853.0,Mobile,2025-08-12 16:38:48,0,1,16,1
TXN_203575,CUST_709,Yes,790,3515.0,Mobile,2025-08-15 14:56:50,0,1,14,4
TXN_204335,CUST_345,Yes,894,3782.0,Web,2025-08-02 01:15:31,0,1,1,5
TXN_204529,CUST_132,Yes,595,9227.0,Atm,2025-08-17 20:52:00,0,1,20,6
TXN_204145,CUST_391,Yes,2562,14411.0,Web,2025-08-12 21:14:55,0,1,21,1
TXN_202192,CUST_472,Yes,1987,13289.0,Mobile,2025-08-07 13:41:38,0,1,13,3
TXN_202554,CUST_332,Yes,2589,10206.0,Web,2025-08-01 20:49:14,0,1,20,4
TXN_200184,CUST_767,No,2919,4711.0,Pos,2025-08-17 20:50:08,0,0,20,6
TXN_202401,CUST_320,Yes,655,6126.0,Web,2025-08-11 16:40:43,0,1,16,0
TXN_201001,CUST_481,Yes,2242,5277.0,Web,2025-08-06 17:34:14,0,1,17,2
TXN_200200,CUST_439,Yes,455,283092.0,Pos,2025-08-16 11:18:39,0,1,11,5
TXN_201830,CUST_196,Yes,137,11484.0,Web,2025-08-25 22:17:43,0,1,22,0
TXN_201636,CUST_524,Yes,1428,16234.0,Web,2025-08-25 02:05:34,0,1,2,0
